dish_id,label,rgb_path,depth_color_path,depth_raw_path
dish_1846,0,Nutrition5K\Nutrition5K\train\color\dish_1846\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1846\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1846\depth_raw.png
dish_1847,316.239502,Nutrition5K\Nutrition5K\train\color\dish_1847\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1847\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1847\depth_raw.png
dish_1848,451.428009,Nutrition5K\Nutrition5K\train\color\dish_1848\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1848\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1848\depth_raw.png
dish_1849,23.443058,Nutrition5K\Nutrition5K\train\color\dish_1849\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1849\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1849\depth_raw.png
dish_1850,434.58316,Nutrition5K\Nutrition5K\train\color\dish_1850\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1850\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1850\depth_raw.png
dish_1851,605.871704,Nutrition5K\Nutrition5K\train\color\dish_1851\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1851\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1851\depth_raw.png
dish_1852,0,Nutrition5K\Nutrition5K\train\color\dish_1852\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1852\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1852\depth_raw.png
dish_1853,25.585732,Nutrition5K\Nutrition5K\train\color\dish_1853\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1853\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1853\depth_raw.png
dish_1854,222.778,Nutrition5K\Nutrition5K\train\color\dish_1854\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1854\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1854\depth_raw.png
dish_1855,90.637001,Nutrition5K\Nutrition5K\train\color\dish_1855\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1855\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1855\depth_raw.png
dish_1856,144,Nutrition5K\Nutrition5K\train\color\dish_1856\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1856\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1856\depth_raw.png
dish_1857,319.280365,Nutrition5K\Nutrition5K\train\color\dish_1857\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1857\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1857\depth_raw.png
dish_1858,476.231934,Nutrition5K\Nutrition5K\train\color\dish_1858\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1858\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1858\depth_raw.png
dish_1859,191.699997,Nutrition5K\Nutrition5K\train\color\dish_1859\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1859\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1859\depth_raw.png
dish_1860,768.873047,Nutrition5K\Nutrition5K\train\color\dish_1860\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1860\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1860\depth_raw.png
dish_1861,83.673561,Nutrition5K\Nutrition5K\train\color\dish_1861\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1861\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1861\depth_raw.png
dish_1862,520.290039,Nutrition5K\Nutrition5K\train\color\dish_1862\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1862\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1862\depth_raw.png
dish_1863,53.5,Nutrition5K\Nutrition5K\train\color\dish_1863\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1863\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1863\depth_raw.png
dish_1864,103.700996,Nutrition5K\Nutrition5K\train\color\dish_1864\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1864\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1864\depth_raw.png
dish_1865,342.850006,Nutrition5K\Nutrition5K\train\color\dish_1865\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1865\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1865\depth_raw.png
dish_1866,265.471954,Nutrition5K\Nutrition5K\train\color\dish_1866\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1866\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1866\depth_raw.png
dish_1867,268.266998,Nutrition5K\Nutrition5K\train\color\dish_1867\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1867\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1867\depth_raw.png
dish_1868,311.986237,Nutrition5K\Nutrition5K\train\color\dish_1868\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1868\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1868\depth_raw.png
dish_1869,138.761963,Nutrition5K\Nutrition5K\train\color\dish_1869\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1869\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1869\depth_raw.png
dish_1870,562.269348,Nutrition5K\Nutrition5K\train\color\dish_1870\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1870\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1870\depth_raw.png
dish_1871,582.809204,Nutrition5K\Nutrition5K\train\color\dish_1871\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1871\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1871\depth_raw.png
dish_1872,120.636047,Nutrition5K\Nutrition5K\train\color\dish_1872\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1872\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1872\depth_raw.png
dish_1873,4.6,Nutrition5K\Nutrition5K\train\color\dish_1873\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1873\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1873\depth_raw.png
dish_1874,156.179001,Nutrition5K\Nutrition5K\train\color\dish_1874\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1874\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1874\depth_raw.png
dish_1875,73.51651,Nutrition5K\Nutrition5K\train\color\dish_1875\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1875\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1875\depth_raw.png
dish_1876,150.799988,Nutrition5K\Nutrition5K\train\color\dish_1876\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1876\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1876\depth_raw.png
dish_1877,155.161987,Nutrition5K\Nutrition5K\train\color\dish_1877\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1877\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1877\depth_raw.png
dish_1878,484.807251,Nutrition5K\Nutrition5K\train\color\dish_1878\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1878\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1878\depth_raw.png
dish_1879,183.520004,Nutrition5K\Nutrition5K\train\color\dish_1879\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1879\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1879\depth_raw.png
dish_1880,180.56488,Nutrition5K\Nutrition5K\train\color\dish_1880\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1880\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1880\depth_raw.png
dish_1881,371.963898,Nutrition5K\Nutrition5K\train\color\dish_1881\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1881\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1881\depth_raw.png
dish_1882,56.239998,Nutrition5K\Nutrition5K\train\color\dish_1882\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1882\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1882\depth_raw.png
dish_1883,85.470001,Nutrition5K\Nutrition5K\train\color\dish_1883\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1883\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1883\depth_raw.png
dish_1884,72.32,Nutrition5K\Nutrition5K\train\color\dish_1884\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1884\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1884\depth_raw.png
dish_1885,92.058571,Nutrition5K\Nutrition5K\train\color\dish_1885\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1885\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1885\depth_raw.png
dish_1886,468.202423,Nutrition5K\Nutrition5K\train\color\dish_1886\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1886\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1886\depth_raw.png
dish_1887,0,Nutrition5K\Nutrition5K\train\color\dish_1887\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1887\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1887\depth_raw.png
dish_1888,78.00235,Nutrition5K\Nutrition5K\train\color\dish_1888\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1888\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1888\depth_raw.png
dish_1889,274.131439,Nutrition5K\Nutrition5K\train\color\dish_1889\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1889\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1889\depth_raw.png
dish_1890,193.880005,Nutrition5K\Nutrition5K\train\color\dish_1890\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1890\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1890\depth_raw.png
dish_1891,348.999664,Nutrition5K\Nutrition5K\train\color\dish_1891\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1891\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1891\depth_raw.png
dish_1892,225.98999,Nutrition5K\Nutrition5K\train\color\dish_1892\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1892\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1892\depth_raw.png
dish_1893,233.935638,Nutrition5K\Nutrition5K\train\color\dish_1893\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1893\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1893\depth_raw.png
dish_1894,213.699173,Nutrition5K\Nutrition5K\train\color\dish_1894\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1894\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1894\depth_raw.png
dish_1895,220.585373,Nutrition5K\Nutrition5K\train\color\dish_1895\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1895\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1895\depth_raw.png
dish_1896,175.746002,Nutrition5K\Nutrition5K\train\color\dish_1896\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1896\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1896\depth_raw.png
dish_1897,613.592834,Nutrition5K\Nutrition5K\train\color\dish_1897\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1897\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1897\depth_raw.png
dish_1898,0,Nutrition5K\Nutrition5K\train\color\dish_1898\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1898\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1898\depth_raw.png
dish_1899,416.231995,Nutrition5K\Nutrition5K\train\color\dish_1899\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1899\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1899\depth_raw.png
dish_1900,585.302002,Nutrition5K\Nutrition5K\train\color\dish_1900\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1900\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1900\depth_raw.png
dish_1901,203.281494,Nutrition5K\Nutrition5K\train\color\dish_1901\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1901\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1901\depth_raw.png
dish_1902,91.26532,Nutrition5K\Nutrition5K\train\color\dish_1902\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1902\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1902\depth_raw.png
dish_1903,381.661957,Nutrition5K\Nutrition5K\train\color\dish_1903\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1903\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1903\depth_raw.png
dish_1904,354.044922,Nutrition5K\Nutrition5K\train\color\dish_1904\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1904\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1904\depth_raw.png
dish_1905,86.534729,Nutrition5K\Nutrition5K\train\color\dish_1905\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1905\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1905\depth_raw.png
dish_1906,279.317993,Nutrition5K\Nutrition5K\train\color\dish_1906\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1906\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1906\depth_raw.png
dish_1907,69.12085,Nutrition5K\Nutrition5K\train\color\dish_1907\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1907\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1907\depth_raw.png
dish_1908,504.417786,Nutrition5K\Nutrition5K\train\color\dish_1908\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1908\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1908\depth_raw.png
dish_1909,479.689514,Nutrition5K\Nutrition5K\train\color\dish_1909\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1909\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1909\depth_raw.png
dish_1910,24.42,Nutrition5K\Nutrition5K\train\color\dish_1910\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1910\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1910\depth_raw.png
dish_1911,342.388,Nutrition5K\Nutrition5K\train\color\dish_1911\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1911\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1911\depth_raw.png
dish_1912,457.265839,Nutrition5K\Nutrition5K\train\color\dish_1912\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1912\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1912\depth_raw.png
dish_1913,13.75,Nutrition5K\Nutrition5K\train\color\dish_1913\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1913\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1913\depth_raw.png
dish_1914,146.979996,Nutrition5K\Nutrition5K\train\color\dish_1914\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1914\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1914\depth_raw.png
dish_1915,0,Nutrition5K\Nutrition5K\train\color\dish_1915\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1915\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1915\depth_raw.png
dish_1916,176.535965,Nutrition5K\Nutrition5K\train\color\dish_1916\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1916\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1916\depth_raw.png
dish_1917,113.066399,Nutrition5K\Nutrition5K\train\color\dish_1917\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1917\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1917\depth_raw.png
dish_1918,276.665314,Nutrition5K\Nutrition5K\train\color\dish_1918\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1918\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1918\depth_raw.png
dish_1919,0,Nutrition5K\Nutrition5K\train\color\dish_1919\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1919\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1919\depth_raw.png
dish_1920,360.182037,Nutrition5K\Nutrition5K\train\color\dish_1920\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1920\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1920\depth_raw.png
dish_1921,0,Nutrition5K\Nutrition5K\train\color\dish_1921\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1921\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1921\depth_raw.png
dish_1922,121.679504,Nutrition5K\Nutrition5K\train\color\dish_1922\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1922\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1922\depth_raw.png
dish_1923,294.830994,Nutrition5K\Nutrition5K\train\color\dish_1923\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1923\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1923\depth_raw.png
dish_1924,462.847504,Nutrition5K\Nutrition5K\train\color\dish_1924\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1924\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1924\depth_raw.png
dish_1925,114.587997,Nutrition5K\Nutrition5K\train\color\dish_1925\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1925\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1925\depth_raw.png
dish_1926,19.75,Nutrition5K\Nutrition5K\train\color\dish_1926\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1926\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1926\depth_raw.png
dish_1927,10.440001,Nutrition5K\Nutrition5K\train\color\dish_1927\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1927\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1927\depth_raw.png
dish_1928,0,Nutrition5K\Nutrition5K\train\color\dish_1928\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1928\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1928\depth_raw.png
dish_1929,159.310791,Nutrition5K\Nutrition5K\train\color\dish_1929\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1929\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1929\depth_raw.png
dish_1930,239.309998,Nutrition5K\Nutrition5K\train\color\dish_1930\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1930\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1930\depth_raw.png
dish_1931,352.946991,Nutrition5K\Nutrition5K\train\color\dish_1931\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1931\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1931\depth_raw.png
dish_1932,1324.084961,Nutrition5K\Nutrition5K\train\color\dish_1932\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1932\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1932\depth_raw.png
dish_1933,321.590912,Nutrition5K\Nutrition5K\train\color\dish_1933\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1933\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1933\depth_raw.png
dish_1934,1067.511108,Nutrition5K\Nutrition5K\train\color\dish_1934\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1934\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1934\depth_raw.png
dish_1935,323.736023,Nutrition5K\Nutrition5K\train\color\dish_1935\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1935\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1935\depth_raw.png
dish_1936,198.320007,Nutrition5K\Nutrition5K\train\color\dish_1936\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1936\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1936\depth_raw.png
dish_1937,31.843937,Nutrition5K\Nutrition5K\train\color\dish_1937\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1937\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1937\depth_raw.png
dish_1938,38.950001,Nutrition5K\Nutrition5K\train\color\dish_1938\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1938\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1938\depth_raw.png
dish_1939,286.809998,Nutrition5K\Nutrition5K\train\color\dish_1939\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1939\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1939\depth_raw.png
dish_1940,111.269997,Nutrition5K\Nutrition5K\train\color\dish_1940\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1940\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1940\depth_raw.png
dish_1941,528.042908,Nutrition5K\Nutrition5K\train\color\dish_1941\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1941\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1941\depth_raw.png
dish_1942,9.2,Nutrition5K\Nutrition5K\train\color\dish_1942\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1942\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1942\depth_raw.png
dish_1943,278.307007,Nutrition5K\Nutrition5K\train\color\dish_1943\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1943\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1943\depth_raw.png
dish_1944,349.917969,Nutrition5K\Nutrition5K\train\color\dish_1944\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1944\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1944\depth_raw.png
dish_1945,506.603485,Nutrition5K\Nutrition5K\train\color\dish_1945\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1945\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1945\depth_raw.png
dish_1946,124.32,Nutrition5K\Nutrition5K\train\color\dish_1946\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1946\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1946\depth_raw.png
dish_1947,30.544943,Nutrition5K\Nutrition5K\train\color\dish_1947\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1947\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1947\depth_raw.png
dish_1948,324.39798,Nutrition5K\Nutrition5K\train\color\dish_1948\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1948\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1948\depth_raw.png
dish_1949,138.097,Nutrition5K\Nutrition5K\train\color\dish_1949\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1949\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1949\depth_raw.png
dish_1950,225.459,Nutrition5K\Nutrition5K\train\color\dish_1950\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1950\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1950\depth_raw.png
dish_1951,113.880005,Nutrition5K\Nutrition5K\train\color\dish_1951\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1951\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1951\depth_raw.png
dish_1952,376.526337,Nutrition5K\Nutrition5K\train\color\dish_1952\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1952\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1952\depth_raw.png
dish_1953,0,Nutrition5K\Nutrition5K\train\color\dish_1953\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1953\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1953\depth_raw.png
dish_1954,157.878067,Nutrition5K\Nutrition5K\train\color\dish_1954\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1954\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1954\depth_raw.png
dish_1955,80.079994,Nutrition5K\Nutrition5K\train\color\dish_1955\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1955\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1955\depth_raw.png
dish_1956,421.617584,Nutrition5K\Nutrition5K\train\color\dish_1956\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1956\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1956\depth_raw.png
dish_1957,51.919998,Nutrition5K\Nutrition5K\train\color\dish_1957\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1957\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1957\depth_raw.png
dish_1958,0,Nutrition5K\Nutrition5K\train\color\dish_1958\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1958\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1958\depth_raw.png
dish_1959,63.48,Nutrition5K\Nutrition5K\train\color\dish_1959\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1959\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1959\depth_raw.png
dish_1960,48.990002,Nutrition5K\Nutrition5K\train\color\dish_1960\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1960\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1960\depth_raw.png
dish_1961,214.593262,Nutrition5K\Nutrition5K\train\color\dish_1961\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1961\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1961\depth_raw.png
dish_1962,211.138992,Nutrition5K\Nutrition5K\train\color\dish_1962\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1962\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1962\depth_raw.png
dish_1963,228.540009,Nutrition5K\Nutrition5K\train\color\dish_1963\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1963\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1963\depth_raw.png
dish_1964,351.886047,Nutrition5K\Nutrition5K\train\color\dish_1964\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1964\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1964\depth_raw.png
