dish_id,label,rgb_path,depth_color_path,depth_raw_path
dish_1605,6.228209,Nutrition5K\Nutrition5K\train\color\dish_1605\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1605\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1605\depth_raw.png
dish_1606,6.484210,Nutrition5K\Nutrition5K\train\color\dish_1606\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1606\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1606\depth_raw.png
dish_1607,3.235143,Nutrition5K\Nutrition5K\train\color\dish_1607\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1607\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1607\depth_raw.png
dish_1608,6.398259,Nutrition5K\Nutrition5K\train\color\dish_1608\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1608\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1608\depth_raw.png
dish_1609,6.743654,Nutrition5K\Nutrition5K\train\color\dish_1609\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1609\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1609\depth_raw.png
dish_1610,6.119216,Nutrition5K\Nutrition5K\train\color\dish_1610\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1610\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1610\depth_raw.png
dish_1611,5.693362,Nutrition5K\Nutrition5K\train\color\dish_1611\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1611\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1611\depth_raw.png
dish_1612,4.356451,Nutrition5K\Nutrition5K\train\color\dish_1612\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1612\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1612\depth_raw.png
dish_1613,5.972007,Nutrition5K\Nutrition5K\train\color\dish_1613\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1613\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1613\depth_raw.png
dish_1614,4.396299,Nutrition5K\Nutrition5K\train\color\dish_1614\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1614\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1614\depth_raw.png
dish_1616,3.639427,Nutrition5K\Nutrition5K\train\color\dish_1616\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1616\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1616\depth_raw.png
dish_1617,6.843525,Nutrition5K\Nutrition5K\train\color\dish_1617\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1617\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1617\depth_raw.png
dish_1618,5.490907,Nutrition5K\Nutrition5K\train\color\dish_1618\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1618\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1618\depth_raw.png
dish_1620,4.301901,Nutrition5K\Nutrition5K\train\color\dish_1620\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1620\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1620\depth_raw.png
dish_1621,3.634159,Nutrition5K\Nutrition5K\train\color\dish_1621\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1621\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1621\depth_raw.png
dish_1622,5.003302,Nutrition5K\Nutrition5K\train\color\dish_1622\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1622\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1622\depth_raw.png
dish_1623,6.246280,Nutrition5K\Nutrition5K\train\color\dish_1623\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1623\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1623\depth_raw.png
dish_1624,5.667093,Nutrition5K\Nutrition5K\train\color\dish_1624\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1624\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1624\depth_raw.png
dish_1625,6.212136,Nutrition5K\Nutrition5K\train\color\dish_1625\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1625\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1625\depth_raw.png
dish_1626,4.090882,Nutrition5K\Nutrition5K\train\color\dish_1626\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1626\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1626\depth_raw.png
dish_1627,5.800691,Nutrition5K\Nutrition5K\train\color\dish_1627\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1627\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1627\depth_raw.png
dish_1628,3.605498,Nutrition5K\Nutrition5K\train\color\dish_1628\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1628\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1628\depth_raw.png
dish_1630,5.562350,Nutrition5K\Nutrition5K\train\color\dish_1630\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1630\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1630\depth_raw.png
dish_1631,2.928524,Nutrition5K\Nutrition5K\train\color\dish_1631\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1631\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1631\depth_raw.png
dish_1632,5.475687,Nutrition5K\Nutrition5K\train\color\dish_1632\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1632\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1632\depth_raw.png
dish_1633,3.421000,Nutrition5K\Nutrition5K\train\color\dish_1633\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1633\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1633\depth_raw.png
dish_1634,5.632388,Nutrition5K\Nutrition5K\train\color\dish_1634\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1634\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1634\depth_raw.png
dish_1635,3.471966,Nutrition5K\Nutrition5K\train\color\dish_1635\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1635\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1635\depth_raw.png
dish_1636,5.974878,Nutrition5K\Nutrition5K\train\color\dish_1636\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1636\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1636\depth_raw.png
dish_1637,6.165334,Nutrition5K\Nutrition5K\train\color\dish_1637\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1637\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1637\depth_raw.png
dish_1638,2.613007,Nutrition5K\Nutrition5K\train\color\dish_1638\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1638\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1638\depth_raw.png
dish_1639,5.957379,Nutrition5K\Nutrition5K\train\color\dish_1639\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1639\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1639\depth_raw.png
dish_1640,6.210038,Nutrition5K\Nutrition5K\train\color\dish_1640\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1640\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1640\depth_raw.png
dish_1641,4.697385,Nutrition5K\Nutrition5K\train\color\dish_1641\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1641\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1641\depth_raw.png
dish_1642,4.301901,Nutrition5K\Nutrition5K\train\color\dish_1642\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1642\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1642\depth_raw.png
dish_1643,5.210866,Nutrition5K\Nutrition5K\train\color\dish_1643\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1643\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1643\depth_raw.png
dish_1644,5.375140,Nutrition5K\Nutrition5K\train\color\dish_1644\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1644\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1644\depth_raw.png
dish_1645,0.832909,Nutrition5K\Nutrition5K\train\color\dish_1645\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1645\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1645\depth_raw.png
dish_1646,5.509145,Nutrition5K\Nutrition5K\train\color\dish_1646\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1646\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1646\depth_raw.png
dish_1648,5.853802,Nutrition5K\Nutrition5K\train\color\dish_1648\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1648\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1648\depth_raw.png
dish_1649,4.749651,Nutrition5K\Nutrition5K\train\color\dish_1649\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1649\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1649\depth_raw.png
dish_1650,6.019538,Nutrition5K\Nutrition5K\train\color\dish_1650\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1650\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1650\depth_raw.png
dish_1651,5.982947,Nutrition5K\Nutrition5K\train\color\dish_1651\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1651\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1651\depth_raw.png
dish_1652,4.941428,Nutrition5K\Nutrition5K\train\color\dish_1652\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1652\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1652\depth_raw.png
dish_1653,5.714061,Nutrition5K\Nutrition5K\train\color\dish_1653\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1653\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1653\depth_raw.png
dish_1654,3.553060,Nutrition5K\Nutrition5K\train\color\dish_1654\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1654\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1654\depth_raw.png
dish_1655,6.464121,Nutrition5K\Nutrition5K\train\color\dish_1655\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1655\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1655\depth_raw.png
dish_1656,4.631812,Nutrition5K\Nutrition5K\train\color\dish_1656\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1656\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1656\depth_raw.png
dish_1657,6.703982,Nutrition5K\Nutrition5K\train\color\dish_1657\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1657\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1657\depth_raw.png
dish_1658,4.023564,Nutrition5K\Nutrition5K\train\color\dish_1658\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1658\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1658\depth_raw.png
dish_1660,5.008299,Nutrition5K\Nutrition5K\train\color\dish_1660\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1660\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1660\depth_raw.png
dish_1661,5.249127,Nutrition5K\Nutrition5K\train\color\dish_1661\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1661\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1661\depth_raw.png
dish_1662,2.983153,Nutrition5K\Nutrition5K\train\color\dish_1662\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1662\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1662\depth_raw.png
dish_1663,4.301901,Nutrition5K\Nutrition5K\train\color\dish_1663\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1663\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1663\depth_raw.png
dish_1664,5.909401,Nutrition5K\Nutrition5K\train\color\dish_1664\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1664\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1664\depth_raw.png
dish_1665,5.039010,Nutrition5K\Nutrition5K\train\color\dish_1665\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1665\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1665\depth_raw.png
dish_1666,2.492379,Nutrition5K\Nutrition5K\train\color\dish_1666\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1666\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1666\depth_raw.png
dish_1667,6.274003,Nutrition5K\Nutrition5K\train\color\dish_1667\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1667\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1667\depth_raw.png
dish_1668,5.926328,Nutrition5K\Nutrition5K\train\color\dish_1668\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1668\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1668\depth_raw.png
dish_1669,5.293159,Nutrition5K\Nutrition5K\train\color\dish_1669\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1669\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1669\depth_raw.png
dish_1670,4.859261,Nutrition5K\Nutrition5K\train\color\dish_1670\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1670\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1670\depth_raw.png
dish_1671,6.082497,Nutrition5K\Nutrition5K\train\color\dish_1671\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1671\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1671\depth_raw.png
dish_1672,4.779958,Nutrition5K\Nutrition5K\train\color\dish_1672\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1672\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1672\depth_raw.png
dish_1674,6.156224,Nutrition5K\Nutrition5K\train\color\dish_1674\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1674\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1674\depth_raw.png
dish_1675,4.308918,Nutrition5K\Nutrition5K\train\color\dish_1675\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1675\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1675\depth_raw.png
dish_1676,4.620256,Nutrition5K\Nutrition5K\train\color\dish_1676\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1676\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1676\depth_raw.png
dish_1677,5.539919,Nutrition5K\Nutrition5K\train\color\dish_1677\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1677\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1677\depth_raw.png
dish_1678,4.953712,Nutrition5K\Nutrition5K\train\color\dish_1678\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1678\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1678\depth_raw.png
dish_1679,4.085136,Nutrition5K\Nutrition5K\train\color\dish_1679\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1679\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1679\depth_raw.png
dish_1680,5.480722,Nutrition5K\Nutrition5K\train\color\dish_1680\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1680\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1680\depth_raw.png
dish_1681,5.314297,Nutrition5K\Nutrition5K\train\color\dish_1681\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1681\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1681\depth_raw.png
dish_1682,5.140259,Nutrition5K\Nutrition5K\train\color\dish_1682\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1682\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1682\depth_raw.png
dish_1683,5.758037,Nutrition5K\Nutrition5K\train\color\dish_1683\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1683\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1683\depth_raw.png
dish_1684,5.992308,Nutrition5K\Nutrition5K\train\color\dish_1684\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1684\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1684\depth_raw.png
dish_1685,5.676202,Nutrition5K\Nutrition5K\train\color\dish_1685\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1685\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1685\depth_raw.png
dish_1686,4.533298,Nutrition5K\Nutrition5K\train\color\dish_1686\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1686\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1686\depth_raw.png
dish_1687,3.779634,Nutrition5K\Nutrition5K\train\color\dish_1687\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1687\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1687\depth_raw.png
dish_1688,3.475067,Nutrition5K\Nutrition5K\train\color\dish_1688\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1688\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1688\depth_raw.png
dish_1689,2.584752,Nutrition5K\Nutrition5K\train\color\dish_1689\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1689\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1689\depth_raw.png
dish_1690,3.748529,Nutrition5K\Nutrition5K\train\color\dish_1690\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1690\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1690\depth_raw.png
dish_1691,5.151006,Nutrition5K\Nutrition5K\train\color\dish_1691\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1691\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1691\depth_raw.png
dish_1692,5.892109,Nutrition5K\Nutrition5K\train\color\dish_1692\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1692\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1692\depth_raw.png
dish_1693,4.897914,Nutrition5K\Nutrition5K\train\color\dish_1693\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1693\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1693\depth_raw.png
dish_1694,5.878161,Nutrition5K\Nutrition5K\train\color\dish_1694\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1694\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1694\depth_raw.png
dish_1696,1.922788,Nutrition5K\Nutrition5K\train\color\dish_1696\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1696\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1696\depth_raw.png
dish_1697,5.094180,Nutrition5K\Nutrition5K\train\color\dish_1697\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1697\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1697\depth_raw.png
dish_1698,5.161497,Nutrition5K\Nutrition5K\train\color\dish_1698\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1698\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1698\depth_raw.png
dish_1699,5.955713,Nutrition5K\Nutrition5K\train\color\dish_1699\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1699\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1699\depth_raw.png
dish_1700,5.525134,Nutrition5K\Nutrition5K\train\color\dish_1700\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1700\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1700\depth_raw.png
dish_1701,6.809879,Nutrition5K\Nutrition5K\train\color\dish_1701\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1701\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1701\depth_raw.png
dish_1702,5.190899,Nutrition5K\Nutrition5K\train\color\dish_1702\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1702\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1702\depth_raw.png
dish_1703,3.663562,Nutrition5K\Nutrition5K\train\color\dish_1703\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1703\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1703\depth_raw.png
dish_1704,5.829980,Nutrition5K\Nutrition5K\train\color\dish_1704\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1704\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1704\depth_raw.png
dish_1706,5.142073,Nutrition5K\Nutrition5K\train\color\dish_1706\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1706\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1706\depth_raw.png
dish_1707,1.420696,Nutrition5K\Nutrition5K\train\color\dish_1707\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1707\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1707\depth_raw.png
dish_1708,6.275253,Nutrition5K\Nutrition5K\train\color\dish_1708\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1708\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1708\depth_raw.png
dish_1709,4.732041,Nutrition5K\Nutrition5K\train\color\dish_1709\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1709\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1709\depth_raw.png
dish_1711,6.596482,Nutrition5K\Nutrition5K\train\color\dish_1711\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1711\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1711\depth_raw.png
dish_1712,6.721109,Nutrition5K\Nutrition5K\train\color\dish_1712\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1712\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1712\depth_raw.png
dish_1713,4.291965,Nutrition5K\Nutrition5K\train\color\dish_1713\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1713\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1713\depth_raw.png
dish_1714,6.402564,Nutrition5K\Nutrition5K\train\color\dish_1714\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1714\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1714\depth_raw.png
dish_1715,3.746912,Nutrition5K\Nutrition5K\train\color\dish_1715\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1715\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1715\depth_raw.png
dish_1716,5.528561,Nutrition5K\Nutrition5K\train\color\dish_1716\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1716\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1716\depth_raw.png
dish_1717,6.037297,Nutrition5K\Nutrition5K\train\color\dish_1717\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1717\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1717\depth_raw.png
dish_1718,2.981633,Nutrition5K\Nutrition5K\train\color\dish_1718\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1718\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1718\depth_raw.png
dish_1719,6.149349,Nutrition5K\Nutrition5K\train\color\dish_1719\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1719\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1719\depth_raw.png
dish_1720,3.091042,Nutrition5K\Nutrition5K\train\color\dish_1720\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1720\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1720\depth_raw.png
dish_1721,5.416811,Nutrition5K\Nutrition5K\train\color\dish_1721\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1721\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1721\depth_raw.png
dish_1722,5.987697,Nutrition5K\Nutrition5K\train\color\dish_1722\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1722\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1722\depth_raw.png
dish_1723,5.416024,Nutrition5K\Nutrition5K\train\color\dish_1723\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1723\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1723\depth_raw.png
dish_1724,5.269027,Nutrition5K\Nutrition5K\train\color\dish_1724\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1724\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1724\depth_raw.png
dish_1725,5.801314,Nutrition5K\Nutrition5K\train\color\dish_1725\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1725\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1725\depth_raw.png
dish_1726,6.095847,Nutrition5K\Nutrition5K\train\color\dish_1726\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1726\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1726\depth_raw.png
dish_1727,2.961141,Nutrition5K\Nutrition5K\train\color\dish_1727\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1727\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1727\depth_raw.png
dish_1729,4.852786,Nutrition5K\Nutrition5K\train\color\dish_1729\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1729\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1729\depth_raw.png
dish_1730,6.150731,Nutrition5K\Nutrition5K\train\color\dish_1730\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1730\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1730\depth_raw.png
dish_1731,5.260440,Nutrition5K\Nutrition5K\train\color\dish_1731\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1731\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1731\depth_raw.png
dish_1732,5.122236,Nutrition5K\Nutrition5K\train\color\dish_1732\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1732\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1732\depth_raw.png
dish_1733,5.866105,Nutrition5K\Nutrition5K\train\color\dish_1733\rgb.png,Nutrition5K\Nutrition5K\train\depth_color\dish_1733\depth_color.png,Nutrition5K\Nutrition5K\train\depth_raw\dish_1733\depth_raw.png
